BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Neri Vela, Rodolfo: Satélites de comunicaciones. Madrid: McGraw-Hill, 1991.	Neri Vela, Rodolfo	Satélites de comunicaciones	1991	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	México	México y Centroamérica		No se acentúan nunca las mayúsculas	datos, pero éstos son otros casos especiales que no se tratarán por el momento. De acuerdo con la Figura 3.4, la frecuencia central del transpondedor número 4 es de 6085 GHz; o sea, que ésta es la frecuencia central con la que se estaría enviando el canal de televisión, con la película o el partido de tenis, de la Tierra hacia el satélite.
Ortega Martínez, Enrique: La dirección publicitaria. Madrid: ESIC, 1991.	Ortega Martínez, Enrique	La dirección publicitaria	1991	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				5. Publicidad en recintos deportivos. Comprende toda aquella publicidad de carácter estático, que se sitúa normalmente los días de alguna competición, en estadios, circuitos automovilísticos, hipódromos, campos de tenis y golf y, en general, en cualquier recinto en el que existan competiciones.
Vila-Matas, Enrique: Suicidios ejemplares. Barcelona: Anagrama, 1995.	Vila-Matas, Enrique	Suicidios ejemplares	1991	Primera edición	Ficción	Escrito	Libro	Relato	España				Una semana después, le llegaban las fotografías a su casa de recién jubilado. Eran imágenes de tenis, fútbol, esgrima, atletismo, natación... Creyó apreciar de inmediato en las fotografías de los saltos de pértiga una belleza descomunal, totalmente diferenciada del resto de las imágenes que le habían enviado. Una belleza única. Y cuando comenzó a redactar la introducción no tardó en darse cuenta de lo difícil que iba
Vila-Matas, Enrique: Suicidios ejemplares. Barcelona: Anagrama, 1995.	Vila-Matas, Enrique	Suicidios ejemplares	1991	Primera edición	Ficción	Escrito	Libro	Relato	España				Fue entonces cuando me informaron de que a mi mejor amiga, Rita Rovira (creo que la conoces bien, porque jugaba a tenis conmigo en aquellos días, tan felices para ti, en Alicante), la habían encerrado misteriosamente en un sanatorio mental. Eso me impresionó mucho. Y de repente, una noche, tuve una oscura intuición, una revelación dentro de un sueño, y algo me dijo que en ese sanatorio tal vez podría yo encontrar
«Al vencer ayer con Guy Forget en los dobles en la final de la Davis ante EE.UU y colocar a Francia 2-1 adelante. La serie concluye hoy con los dos últimos sencillos.». El Tiempo. Bogotá: 1991-12-01.		El Tiempo	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz. No se acentúan las mayúsculas en el original	Henry Leconte se convirtió ayer una vez más en el héroe de Francia llevando a su equipo a la victoria en el partido de dobles y a una importante ventaja de 2-1 sobre los Estados Unidos en la final de la Copa Davis de tenis.
«Seaver y Pérez, nominados». El Tiempo. Bogotá: 1991-12-01.		El Tiempo	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz. No se acentúan las mayúsculas en el original	Catalina Ramírez, una de las favoritas para ganar en la quinta parada de la Copa Sensus 2 de Tenis en Pereira
«BROMA PESADA». El Tiempo. Bogotá: 1991-12-01.		El Tiempo	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Colombia	Caribe continental		Procesado por medio de un programa de reconocimiento de voz. No se acentúan las mayúsculas en el original	POR LA MADRE PATRIA: Ernesto Samper siempre ha odiado el deporte —sobra decir que nunca ha practicado ninguno—. Pero luego de salir del Ministerio de Desarrollo, está dedicado a jugar tenis todos los días a las 7 de la mañana. San ideas femeninas: Jaquie, su mujer, piensa que el señor embajador de Colombia España-92 debe estar esbelto, y las dietas con él, al parecer, no funcionan. De manera que, a exceso de despedidas, raqueta y bola. ¿Ah?
«Será relanzada la oferta de financiación de pistas cubiertas en la comunidad autónoma». La Voz de Galicia. La Coruña: Control, 1991-10-30.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				los 7 millones de pesetas, aunque construyendo dos en línea, el gasto rondaría los 12/13 millones. Ocho clubes de Galicia parecen interesados en construir pistas cubiertas: CT Pontevedra, Mercantil Vigo, Santo Domingo de Orense, Club de Campo Ferrol, CT Lugo, Campo y Tiro de Lugo, Mercantil de Pontevedra, Casino Sporting Coruña y Club Tenis Coruña.
«En semifinales jugará contra Novotna, sorprendente vencedora de Steffi Graf». La Voz de Galicia. La Coruña: Control, 1991.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				serie, quien derrotó, contra pronóstico, a la segunda favorita, la alemana Steffi Graf, por 6-3, 3-6 y 6-1. Novotna estuvo muy acertada en el saque a lo largo de todo el partido, sobre todo en el tercer set, y esa fue la clave de su victoria ante la número dos del tenis mundial.
«Jesús Candamio salvó la primera ronda en la previa de Madrid». La Voz de Galicia. La Coruña: Control, 1991.		La Voz de Galicia	1991	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El zurdo betanceiro, Jesús Candamio, logró salvar la primera ronda de la fase previa del campeonato de España, que comenzó ayer en las pistas del Club de Tenis Chamartín, de Madrid. Candamio superó sin problemas a Trucharte por 6-3 y 6-1, demostrando que su progresión es evidente.
Leguina, Joaquín: Tu nombre envenena mis sueños. Barcelona: Plaza y Janés, 1992.	Leguina, Joaquín	Tu nombre envenena mis sueños	1992	Primera edición	Ficción	Escrito	Libro	Novela	España			Se mantienen las marcas del texto en cursiva de las páginas 163-172	No tuve ánimo para volver esa noche a «mis habitaciones» del jardín, así que recuperé mi antiguo cuarto en la casa. Apenas pude dormir. En las primeras horas de aquella larga noche, tuve la sensación de quien ha hecho un gran esfuerzo, un examen, un partido de tenis final de un campeonato, quizás un parto, algo así, que, cuando ya ha pasado, deja cierta tensión en el cuerpo, impidiendo el descanso. Después vinieron las dudas: alguien ha podido ver mi coche en Guadalajara, quizá nos han reconocido por la calle cuando llevábamos en volandas a Blas. A lo peor
Alberto, Eliseo: La eternidad por fin comienza un lunes. Barcelona: Anagrama, 1994.	Alberto, Eliseo	La eternidad por fin comienza un lunes	1992	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas			— ¡Hola! —le soplaron cara a cara. Era Pascual Armero. Traía la ropa hecha jirones, los pies descalzos, el pelo revuelto, pero adornaba su indigente figura de poeta arruinado con una placentera sonrisa de campeón de tenis.
«Borg derrotado en primera ronda por desconocido». Expreso. Lima: 1992-04-15.		Expreso	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Perú	Andina		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	El regreso del ex número uno del tenis mundial a un torneo del circuito profesional volvió a ser breve, como ya ocurrió el año pasado en Montecarlo, donde también cayó en primera ronda. El argentino Gabriel Marcus derrotó por 6-4 y 6-2 al español Jordi Arrese, quinto cabeza de serie, también en la primera ronda del torneo, puntuable para el circuito
«DEPORT CENTER: IMPORTACIÓN DIRECTA». Expreso. Lima: 1992-10-01.		Expreso	1992	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Perú	Andina		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	La tienda especializada en el deporte "Deport Center" viene realizando importación directa de implementos y accesorios, de marcas de calidad. Juan Pedro Arbulú y Jorge Dávila, directores del establecimiento, dijeron que lo mejor para el tenis, fútbol, básquet, ping-pong, natación y pesca la encontrará en Deporte Centro y a los mejores precios del mercado.
«&#34;Me gustan las mujeres de bella sonrisa&#34;». Expreso. Lima: 1992-10-01.		Expreso	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Perú	Andina		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	— Me gusta mucho el deporte acuático, el esquí, tenis.
Bueno, Pablo: El libro del mountain bike. Madrid: Desnivel, 1992.	Bueno, Pablo	El libro del mountain bike	1992	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas y el resto de la acentuación del texto presenta continuas incorrecciones que se han respetado	de aleación (generalmente con manganeso). La calidad de estos tubos la podemos averiguar según la numeración que lleve el etiquetado, de tal modo podemos ver la serie 5000, 6000 ó 7000, de calidad creciente. Para que te hagas una idea una tubería fabricada por la casa Easton (célebre por sus raquetas de tenis elaboradas con este mismo material), que lleva la denominación: serie 7000 E9, corresponde a un material de rigidez superior a la del mejor Cromoly.
Belli, Gioconda: La mujer habitada. Navarra: Txalaparta, 1995.	Belli, Gioconda	La mujer habitada	1992	Primera edición	Ficción	Escrito	Libro	Novela	Nicaragua	México y Centroamérica			Los campos de golf estaban alumbrados profusamente con luces en los árboles, al igual que las canchas de tenis que tenían encendidos los faros para los juegos nocturnos. Adrián saludó al portero y la barrera se levantó. En el recodo, frente a la marquesina de entrada, los choferes de Mercedes Benz brillantes, Jaguar, Volvo, enormes carros americanos y modernos modelos japoneses, abrían las puertas para que descendieran parejos de smoking y trajes
Belli, Gioconda: La mujer habitada. Navarra: Txalaparta, 1995.	Belli, Gioconda	La mujer habitada	1992	Primera edición	Ficción	Escrito	Libro	Novela	Nicaragua	México y Centroamérica			Lavinia con su atuendo de blue jeans, zapatos tenis y camiseta, con el pelo en cola de caballo, sin maquillaje, sólo se veía diferente por los rasgos más finos de su cara, pero también René era blanco, pálido y delicado. En el comportamiento, se asemejaban todos.
«Tenis: el torneo de Wimbledon». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Tenis: el torneo de Wimbledon
«Tenis: el torneo de Wimbledon». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Tras la pausa que hoy sufrirán las procesiones que convergen sobre este templo del tenis para cumplir con un ritual único, Sabatini se enfrentará mañana con la australiana Kristin Godridge, 141ª del ranking mundial, con quien nunca se medió y ayer batió a la suiza Manuela Maleeva-Fragniere (9ª) por 7-5 y 7-6 (7-4).
«Tenis: el torneo de Wimbledon». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Compañero de Anatoly Karpov en el CSKA de la capital rusa, aunque no juega al tenis con el ajedrecista, tras vencer a Courier ("Me recuerda a Mecir. No se esfuerza y es difícil adivinar lo que va a hacer", dijo el norteamericano) por 6-4, 4-6, 6-4 y 6-4 en 2h40m, quien ocupa el 193º puesto en el mundo, pese a ingresar en el
«Tenis: el torneo de Wimbledon». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Tenis: el torneo de Wimbledon
«Tenis: el torneo de Wimbledon». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	No cabría incluir entre ellas la derrota de Anke Huber (10ª) ante Yayuk Basuki por 6-2 y 6-3. Que llamó la atención, sí, pero no porque la jugadora de Indonesia sea una negada del tenis, sino porque se esperaba más de Huber. Finalmente, nadie derramó una lágrima por la prematura despedida de la alemana.
«Reiteración: como en los cinco enfrentamientos previos, la argentina volvió a superar a Isabelle Demongeot. Ayer fue por 6-2 y 6-3, para avanzar a la tercera rueda. Su próxima rival, mañana, será la japonesa Rika Hiraki. En un notable cotejo, John McEnroe eliminó en cinco sets a Pat Cash.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	No fue la suya una actuación deslumbrante, por cierto. Sabatini tiene tenis para ofrecer en una mayor proporción a lo hecho ayer. De cualquier manera, luego de un comienzo con algunas intermitencias, la ganadora exhibió una saludable actitud: buscó la red con mayor frecuencia a la advertida en su debut.
«Reiteración: como en los cinco enfrentamientos previos, la argentina volvió a superar a Isabelle Demongeot. Ayer fue por 6-2 y 6-3, para avanzar a la tercera rueda. Su próxima rival, mañana, será la japonesa Rika Hiraki. En un notable cotejo, John McEnroe eliminó en cinco sets a Pat Cash.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Cinco años atrás, sin dudas, hubiesen sido los protagonistas de la última jornada en la catedral de tenis. Pero al paso de las temporadas concretó su inexorable deterioro en quienes ayer fueron coautores de un memorable cotejo.
«Superioridad: una actuación notable de la alemana y la falta de un cambio de actitud por parte de Gabriela Sabatini hicieron que la defensora del título venciera cómodamente por 6-3 y 6-3. Mañana, Graf definirá con Seles, que eliminó a Navratilova.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	La profundidad de su tenis mantuvo a la argentina en el fondo del court y le permitió ubicarse continuamente, sin mayores apremios para pegar de drive, algo que también contribuyó a facilitar los envíos cortos que llegaban del otro lado, aunque fueran al revés.
«Superioridad: una actuación notable de la alemana y la falta de un cambio de actitud por parte de Gabriela Sabatini hicieron que la defensora del título venciera cómodamente por 6-3 y 6-3. Mañana, Graf definirá con Seles, que eliminó a Navratilova.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Las diferencias se acentuaron en el segundo capítulo. Sabatini perdió su servicio en el séptimo y noveno games. Salvó cinco match-points, pero nada iba a modificarse. Sus ilusiones se derrumbaban definitivamente. Las había destruido la lubricada máquina de jugar tenis que ayer volvió a encarnar Graf.
«Vilas y el mundo del tenis». Diario La Prensa. Buenos Aires: Asociación Argentina Corpus, 1992.		Diario La Prensa	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Vilas y el mundo del tenis
«Vilas y el mundo del tenis». Diario La Prensa. Buenos Aires: Asociación Argentina Corpus, 1992.		Diario La Prensa	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Ocurre que entre los aficionados al tenis —y muy especialmente entre ellos, las damas— hay otra vieja costumbre: mandar a los tenistas paquetones de todo tipo y color.
«Vilas y el mundo del tenis». Diario La Prensa. Buenos Aires: Asociación Argentina Corpus, 1992.		Diario La Prensa	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	En realidad, más que un torneo de tenis, Wimbledon es una fiesta organizada por ingleses para los propios ingleses. Para explicarlo mejor: en Wimbledon, aunque la frase parezca exagerada, los tenistas son esclavos a los cuales se les permite el acceso a las canchas siempre y cuando estén dispuestos a divertir a los socios del club.
«Vilas y el mundo del tenis». Diario La Prensa. Buenos Aires: Asociación Argentina Corpus, 1992.		Diario La Prensa	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	En el interior de sus dependencias todavía existen lugares prohibidos hasta para los ojos de las glorias del tenis universal.
«Vilas y el mundo del tenis». Diario La Prensa. Buenos Aires: Asociación Argentina Corpus, 1992.		Diario La Prensa	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Wimbledon es el último bastión del tenis elitista. Contra ese abuso de poder, la ATP entabló años atrás un durísimo boicot. Sin embargo, pese a estas historias que acabo de contar, el abierto de Gran Bretaña ejercer una suerte de "atracción fatal" entre todos los tenistas del mundo.
«Duración: en apenas 2m28s Gabriela Sabatini completó su triunfo ante Jennifer Capriati por 6-1, 3-6 y 6-3. Hoy, alrededor de las 11 de nuestro país, la jugadora argentina se medirá con Steffi Graf por una de las semifinales de Wimbledon.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Menos de la mitad del tiempo consumido en el peloteo previo fue el lapso que la norteamericana consiguió prolongar la eliminación. Apenas cuatro puntos en juego que dejaron del lado de adentro de la catedral del tenis a la tercera favorita del torneo. Un revés largo; un drive que Capriati dejó en la red tras un excelente approach de su rival; una volea de la ganadora y la devolución del último saque que no pasó la mitad del court central.
«Energía: a través de la respiración, el deportista puede incrementar su capacidad física, anímica y emocional, además de transformarse en una persona más armónica. El profesor Miguel Angel Carrara, que trabaja con Gabriel Markus, da un enfoque sobre la materia.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Desde hace cuatro años, junto con Modesto Tito Vázquez —ex capitán de Copa Davis—, Miguel Angel Carrara, tras varias experiencias en el golf y en el paddle, se adentró en el mundo del tenis con una idea concreta: darle al jugador un complemento psicofísico para su preparación. Y ese aporte, que algunos utilizaron y utilizan en el circuito, es nada menos que el yoga.
«Energía: a través de la respiración, el deportista puede incrementar su capacidad física, anímica y emocional, además de transformarse en una persona más armónica. El profesor Miguel Angel Carrara, que trabaja con Gabriel Markus, da un enfoque sobre la materia.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	"Algo —dijo Carrara— debe tenerse en claro: el yoga no garantiza jugar mejor al tenis. Ni mucho menos, ganar. Sí, en cambio, redunda en beneficios para la persona que lo practica y eso actúa indirectamente. Por ejemplo, la población, en general, no sabe respirar. Y de tal manera, se desperdicia una invalorable fuente de energía. Siempre digo que respirar es estar vivo;
«Energía: a través de la respiración, el deportista puede incrementar su capacidad física, anímica y emocional, además de transformarse en una persona más armónica. El profesor Miguel Angel Carrara, que trabaja con Gabriel Markus, da un enfoque sobre la materia.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Carrara tiene la ilusión de que el yoga pueda acoplarse en una proporción mayor al deporte, entre ellos el tenis. "Hay que capacitar debidamente a los profesores, enseñarles qué es el deporte, porque si no los alumnos se aburren enseguida. Y es indispensable que aquel que lo practique crea en lo que está haciendo. Si no, no sirve."
«Sabatini venció a Fauche». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	De la Peña nunca pudo controlar la potencia del norteamericano Todd Martin. Perdió por 6-1, 6-9 y 6-3 y engrosó la legión de quienes dejaron de predicar en la catedral del tenis.
«Sabatini venció a Fauche». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Para Azar, finalmente, el debut sobre el césped londinense no venía acompañado de los mejores augurios. Tenía que enfrentar a Henri Leconte —recibió una invitación para intervenir— y en 76 minutos fue superado por 6-3, 6-0 y 6-3 por el talento y el histrionismo del francés, representante de un tenis en extinción. Y en esto nada tienen que ver los desastres ecológicos, se entiende.
«Postergación: tras 1h59m de juego, la argentina vencía a Capriati por 6-1, 3-6 y 5-3, cuando el umpire determinó la suspensión del encuentro por falta de luz. El match continuará hoy, alrededor de las 10,30 de nuestro país.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Capriati ya se había quejado por la falta de luz cuando quedó en desventaja de 2 a 4. Con lo que no le permitió su tenis, intentaba extender su agonía. Y lo consiguió. Cuando hoy, alrededor de las 14.30 (las 10.30 de nuestro país), se reanude el cotejo, la historia puede continuar su curso, aunque nadie se anima a asegurarlo. Los números favorecen a la argentina, es cierto. Pero Capriati no tiene nada
«Postergación: tras 1h59m de juego, la argentina vencía a Capriati por 6-1, 3-6 y 5-3, cuando el umpire determinó la suspensión del encuentro por falta de luz. El match continuará hoy, alrededor de las 10,30 de nuestro país.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Con todo, eso sucederá mañana, siempre que la lluvia no se apropie del lugar que le corresponde a las estrellas de la raqueta. Ayer, con puntualidad inglesa, el mal tiempo fue protagonista en el All England. No hubo mucha agua, pero la suficiente como para que el tenis de Sabatini y Capriati, por ejemplo, esperara más de cinco horas en los vestuarios.
«Balcones: esa prolongación de los ambientes que es característica de las construcciones porteñas logra en este caso brindar condiciones de confort poco frecuentes.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	En la planta de accesos la torre cuenta con cancha de tenis, de paddle —ubicada sobre los comercios con frente a Soldado de la Independencia— y piscina cubierta climatizada en invierno y descubierta en verano.
«El hombre contra el hombre». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Treinta tipas y treinta y cuatro plátanos, probablemente centenarios, se yerguen, por ahora, en el bosque cercano al Buenos Aires Lawn Tenis y a la avenida Alsina. ¿Resistirán el cambio?. los responsables de la construcción de la playa se han comprometido, dícese, a plantar otros siete ejemplares por cada uno de aquellos que pudiese morir.
«Melancólico: así estaba el ingeniero británico James Gibb cuando en 1899 inventó el tenis de mesa, actividad que se reglamentó en 1921. Dos años después se creó la federación internacional de ese deporte.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Melancólico: así estaba el ingeniero británico James Gibb cuando en 1899 inventó el tenis de mesa, actividad que se reglamentó en 1921. Dos años después se creó la federación internacional de ese deporte.
«Melancólico: así estaba el ingeniero británico James Gibb cuando en 1899 inventó el tenis de mesa, actividad que se reglamentó en 1921. Dos años después se creó la federación internacional de ese deporte.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	El pobre ingeniero británico James Gibb debe de haber estado muy melancólico y aburrido por no poder jugar al tenis tras unos cuantos característicos y monótonos días lluviosos de su Inglaterra.
«Melancólico: así estaba el ingeniero británico James Gibb cuando en 1899 inventó el tenis de mesa, actividad que se reglamentó en 1921. Dos años después se creó la federación internacional de ese deporte.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Ocurrió en 1899, así nació el tenis de salón. Pero cuando Gibb, en 1901 viajó a los Estados Unidos y descubrió el celuloide, reemplazó el corcho con unas pelotitas vivas y saltarinas, que al rebotar ahora uniformemente sobre la mesa y las paletas, producían un ruido característico: ping-pong.
«Melancólico: así estaba el ingeniero británico James Gibb cuando en 1899 inventó el tenis de mesa, actividad que se reglamentó en 1921. Dos años después se creó la federación internacional de ese deporte.». La Nación. Buenos Aires: Asociación Argentina Corpus, 1992.		La Nación	1992	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Versión realizada a partir de la edición electrónica procedente del corpus lingüístico de la Asociación Argentina Corpus. Las mayúsculas iniciales no van acentuadas	Y así nació este juego y su nombre que se hizo popular en todo el mundo. Tanto que así se lo sigue llamando por más que "para darle más seriedad" pasara a denominarse tenis de mesa. Se lo reglamentó en 1921. Y en 1923 se creó la Federación Internacional, que tiene afiliados a 135 países de los cinco continentes.
