BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Intimidades del gabinete». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	aparte del fútbol, la tónica de las relaciones del Primer Mandatario con sus ministros fue de armonía y amistad. Bernardo Leighton, tal vez el más cercano, el más próximo en edad, quien ocupó el cargo de ministro del Interior y de Vicepresidente de la República, dice que le unió a Frei una profunda comunidad de ideas,
«POR HERNÁN ELGUETA». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	Sin tener condiciones para el deporte, se impuso la obligación de practicar uno. De joven había jugado fútbol. Y en los últimos años encontró en el golf el que mejor le acomodada y que le obligaba a caminar, lo consideraba el mejor ejercicio.
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	Se aleja del fútbol no expresando todos los porqué, pero con la tranquilidad de haber cumplido y sin resentimiento
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	En dos décadas de fútbol, a los 36 años, consiguió lo que ningún otro jugador logró en el balompié nacional. Fue considerado como el mejor futbolista de América durante tres temporadas consecutivas, entre 1974 y 1976. En el Mundial de Alemania en 1974 encabezó todas las encuestas, siendo conceptuado como el mejor en su puesto, defensa central.
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— ¿Qué importancia tuvieron en su decisión las palabras "nunca más habrá 'vacas sagradas', ni menos se jugará 'arratonado', porque así no es nuestro fútbol", que dijera presidente electo de la Asociación Central, Rolando Molina?
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— No lo siento por mí. Hay jugadores que han entregado mucho al fútbol chileno y no se les reconoce. Lo que sí me duele es que provenga de un directivo, en un momento de calma, porque significa que lo pensó. De un hincha ofuscado puede ser... Algunos dirigentes amigos me han dicho que fue mal interpretado por la prensa, sin embargo, no he visto un desmentido en
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— En absoluto. No hay resentimiento hacia nadie. Creo que llegó la hora de superar la rencillas para hacer cosas por el fútbol chileno.
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— El fútbol ya es su pasado. ¿Ha pensado sobre el futuro?
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	La afición por el fútbol nació de inmediato y con razón. "Formamos un club en la calle en que vivíamos, el Deportivo Matta, integrado y organizado por mi familia. Mi padre era presidente, mi hermano el tesorero y yo jugaba. La influencia de mi papá se palpaba en todo. Me cuidaba y se preocupaba de los mínimos
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— ¿En qué momento decidió dedicarse al fútbol"
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— Creo que recién a los siete años comencé a vivir, cuando los sueños de correr, jugar 'pichanguear' fueron posibles. Así nació mi inclinación por el fútbol, que se mantiene vigente aun después de todo este tiempo.
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— Ese año se desarrolló el Mundial de Fútbol en nuestro país y en la sede de Viña del Mar participaron las selecciones de Checoslovaquia y Brasil. En un par de entrenamientos me enfrenté con todos los astros que más tarde estuvieron en la final del campeonato. Yo jugaba de seis por esos años, imagínese cómo me sentí marcando a Didí. Fue increíble. Nunca
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	Después de una sobresaliente actuación en el Sudamericano de Montevideo en 1967, Figueroa dio el gran salto. Con 19 años se integró a Peñarol, donde jugaban varios seleccionados uruguayos. "Fue como mi universidad, me dio otra visión del fútbol, ahí aprendí lo que era ser profesional".
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	Y más tarde, en 1971, viajó a Porto Alegre a la conquista del mejor fútbol del mundo. Junto a jugadores como Pelé, Rivelinho y Jair, "El chileno Figueroa" se impuso como el mejor. "Internacional fue como el master, ya era un jugador maduro con una personalidad definida".
«El retiro del guerrero». Revista Hoy. Santiago de Chile: 1983-01-25.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	— ¿Qué opinión le deja al fútbol chileno?
«Un nuevo parque». Hoy. Chile: 1983-12-13.		Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz	El terreno posee piscinas para adultos y niños, casino, gimnasio cubierto, multicanchas, canchas de tenis, campo de fútbol empastado, zona de picnic de 30 mil metros cuadrados, cancha de futbolito, plazas de juegos infantiles, zona de condicionamiento físico, un jardín botánico y una pequeña laguna artificial.
«CONFIDENCIAS». Revista Hoy. Santiago de Chile: 1983-01-03.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúculas no acentuadas.	El diario El País, de Madrid, da cuenta de una paradoja deportiva: que el éxito de la dupla de delanteros que forman Patricio "Pato" Yáñez y el uruguayo Jorge "Polilla" Da Silva en el equipo de Real Valladolid... asegura su traspaso a otros equipos de fútbol español.
«La voluntad de la decadencia». Revista Hoy. Santiago de Chile: 1983-01-03.		Revista Hoy	1983	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúculas no acentuadas.	Así que el golpe militar de 1976, que abrió el Proceso de Reorganización Nacional, no lo sorprendió. Llegaron la "plata dulce", el Mundial de Fútbol, "Dios es argentino" y el superministro de Economía José Alfredo Martínez de Hoz. Llegaron el almirante Massera, los desaparecidos, el solitario grupo de madres en la Plaza de Mayo, la tortura. Se fue Videla, subió Viola. Viola cayó con el dólar mientras comenzaban a desdibujarse las ilusiones de los argentinos y aparecía lo
Daneri, Alberto: La cita. Buenos Aires: Santana, 1983.	Daneri, Alberto	La cita	1983	Primera edición	Ficción	Escrito	Libro	Teatro	Argentina	Río de la Plata		Fecha edición. Fecha de escritura: 1982. En el mismo volumen aparece Matar las preguntas.	MOZO. (Llegando). ¡Señoritas, señoritas, por favor! (Las separa). ¡Que no estamos en una cancha de fútbol!
Pombo, Álvaro: El héroe de las Mansardas de Mansard. Barcelona: Anagrama, 1990.	Pombo, Álvaro	El héroe de las Mansardas de Mansard	1983	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Herralde 1983	—Ahora jugarás al fútbol horrible, dando gritos que os ponéis todos horribles...
Pombo, Álvaro: El héroe de las Mansardas de Mansard. Barcelona: Anagrama, 1990.	Pombo, Álvaro	El héroe de las Mansardas de Mansard	1983	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Herralde 1983	la boca era una costumbre odiosa de las monjas y de los colegios de las monjas que salían las niñas turulatas, que a ver que hablara María del Carmen más alto más alto más alto, cuánto  mejor en Inglaterra, the Church of England, la High Church, tenía ideas muy claras, todas las niñas a jugar al fútbol, a montar a caballo y a partirse el pecho y a acostarse sudadas y agotadas, que eso era lo más sano y lo elegante y no como estas pobres remilgadas cursis patifritis, echando culera y más culera a los dieciséis años de puestas todo el día nada más que al bisbiseo de la puntillita esteatopigia
Pombo, Álvaro: El héroe de las Mansardas de Mansard. Barcelona: Anagrama, 1990.	Pombo, Álvaro	El héroe de las Mansardas de Mansard	1983	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Herralde 1983	Era jueves por la tarde, llevaba un par de días así, a vueltas con lo mismo, cada vez peor, cada vez más lejos de una interpretación o de una explicación consoladora. Salió de casa diciendo a Miss Hart que se iba a jugar al fútbol al colegio; deambuló, una vez en la calle, por el puerto soleado, malecón adelante hasta el final, donde hay una verja que impide llegar hasta la farola de posición. Se sentó cerca de unos que pescaban con aparejo. El oleaginoso borde del mar lamía la base del malecón como un
Fernández Suárez, Álvaro: El pesimismo español. Barcelona: Planeta, 1983.	Fernández Suárez, Álvaro	El pesimismo español	1983	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España			Finalista del premio Espejo de España en 1983.	mental y emocional le estaba impidiendo o le frenaba su impulso vital. Parece mentira, pero así es, que datos cifrados absolutamente positivos se interpreten del revés a causa de dogmáticos lugares comunes 6. Por ejemplo, acabo de leer un artículo donde un comentarista de deportes, al evocar las copiosas inversiones españolas en fútbol, supone que España es «pobre» (el artículo relaciona los dispendios hispanos con los mínimos recursos de Honduras). Por supuesto, la idea es falsa: no es pobre un país cuya renta per cápita, si contamos la economía oculta, supera sensiblemente los seis mil dólares.. Insisto en que estos juicios, pese a ser erróneos
Cortázar, Julio: Reunión y otros relatos. Barcelona: Seix Barral, 1983.	Cortázar, Julio	Reunión y otros relatos	1983	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			me el título delante de otros, mi amigo el doctor. Yo le pedí a Mauro que se lo dijera, entonces empezó el «Marcelo». Así ellos se acercaron un poco a mí pero yo estaba tan lejos como antes. Ni yendo juntos a los bailes populares, al box, hasta al fútbol (Mauro jugó años atrás en Rácing) o mateando hasta tarde en la cocina. Cuando acabó el pleito y le hice ganar cinco mil pesos a Mauro, Celina fue la primera en pedirme que no me alejara, que fuese a verlos. Ya no estaba bien, su voz siempre un poco ronca era cada
Cortázar, Julio: Reunión y otros relatos. Barcelona: Seix Barral, 1983.	Cortázar, Julio	Reunión y otros relatos	1983	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			se sepa qué ley fuera de las leyes clasificadas decide que a cierta llamada telefónica va a seguir inmediatamente la llegada de nuestra hermana que vive en Auvernia, o se va a ir la leche al fuego, o vamos a ver desde el balcón a un chico debajo de un auto. Como en los equipos de fútbol y en las comisiones directivas, parecería que el destino nombra siempre algunos suplentes por si le fallan los titulares. Y así es que esta mañana, cuando todavía me duraba el contento por saberlo mejorado y contento a Johnny Carter, me telefonean de urgencia al diario, y la que telefonea es Tica, y la noticia es
Monleón, José: La gallina ciega. Madrid: Primer Acto, 1984.	Monleón, José	La gallina ciega	1983	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			"Estructura dramática de José Monleón sobre textos de Maz Aub", estrenada en el Teatro María Guerrero (C.D.N.) de Madrid el 16 de diciembre de 1983.	MAX (VIEJO).— ¡Os interesa tan poco lo que nos ocurrió a todos nosotros! Os preocupa el tenis, el fútbol, los coches, la buena vida, convencidos de que en el mundo ya no sucede nada que valga la pena.
Monleón, José: La gallina ciega. Madrid: Primer Acto, 1984.	Monleón, José	La gallina ciega	1983	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			"Estructura dramática de José Monleón sobre textos de Maz Aub", estrenada en el Teatro María Guerrero (C.D.N.) de Madrid el 16 de diciembre de 1983.	MAX (VIEJO).— Comer mejor y tener avenidas más anchas no es un ideal para la inteligencia; lo que sucede es que los españoles han perdido hace tiempo la idea de lo que es la libertad. Se creen libres porque pueden escoger, el domingo, entre ir a los toros o al fútbol. Aquí no solamente no hay libertad sino, lo que es peor, la mayoría no saben que no la tienen.
Maturana R., Humberto; Varela G., Francisco: El árbol del conocimiento. Santiago: Universitaria, 1987.	Maturana R., Humberto; Varela G., Francisco	El árbol del conocimiento	1984	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procedencia: Corpus de la Universidad Autónoma de Madrid	no de realizar una efectiva convivencia comunitaria, sino de realizar una alianza ideológica que tiene por objeto utilizar nuestros impulsos altruistas y de formación grupal, para arrojarnos contra otros grupos humanos unidos de la misma manera pero bajo banderas diferentes. Exactamente como si nuestro planeta no tuviera más destino que el ser una gigantesca cancha de fútbol bélico en la que el jugador enemigo se nos presenta siempre como atentando contra nuestros valores más sagrados, allá lejos, en la espesa noche de su maldad preconcebida, sin que pensemos jamás que tal vez, el proceso de aprendizaje social es una sola malla apretada de relaciones humanas en la que nuestros propios actos están contribuyendo constantemente
Traversa, Óscar: Cine: El significante negado. Buenos Aires: Hachette, 1984.	Traversa, Óscar	Cine: El significante negado	1984	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata		Mayúsculas sin acentuar en el original	El espectador de cine es un erudito forzoso que se ignora. La llegada a la sala oscura exige de un saber más preciso que el requerido por otras actividades reputadas como ociosas. El fútbol tolera cierta cuota de ignorancia, el saber puede ser sustituido por la pasión: habitar un barrio, pertenecer a un linaje familiar marcado por una divisa, se constituyen en buenos motivos para adherir a un club y frecuentar sus actuaciones. El cine, en cuanto al saber necesario para su consumo, es sólo equiparable a las
Traversa, Óscar: Cine: El significante negado. Buenos Aires: Hachette, 1984.	Traversa, Óscar	Cine: El significante negado	1984	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata		Mayúsculas sin acentuar en el original	y las funciones cinematográficas comparten los mismos riesgos: el de perder, o no disfrutar la película, y, otro, no menor, el del silencio frente al éxito (o el fracaso) en la elección, con la consiguiente asunción de la ignorancia, sin coartada moral o de fidelidad, como en el fútbol. Pero, a diferencia del turf, el saber puesto en juego por el espectador de cine no está excusado por una posible monetización; por el contrario, está al servicio de un puro dispendio. Vuelve sólo bajo la forma de un goce (o de un malestar), vivido por un corto tiempo
Traversa, Óscar: Cine: El significante negado. Buenos Aires: Hachette, 1984.	Traversa, Óscar	Cine: El significante negado	1984	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata		Mayúsculas sin acentuar en el original	Lejos del cálculo del turf y de la pasión vivencial del fútbol, el cine nos empuja, sin mediar intención, a una actividad de registro y ordenamiento de datos que organiza el extenso campo de la producción fílmica. El espectador medianamente aculturado conserva en su stock mental una suerte de tarjetas perforadas que ordena desde Chaplin hasta Fassbinder (los límites son variables); ligados, cada uno
Gándara, Alejandro: La media distancia. Madrid: Alfaguara, 1990.	Gándara, Alejandro	La media distancia	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Prensa Canaria. Las vocales iniciales en mayúsculas no llevan tilde	En la noche del octavo día, cuando la enfermera se había marchado, la fiebre pisó a fondo el acelerador y llegó a cuarenta grados y medio. Era domingo y en el patio interior se escuchaban los transistores radiando los partidos de fútbol. Dentro de la nube que arrastraba mi cabeza me parecía imposible que alguien pudiera correr saludablemente por un cuadrilátero de césped sin temer a la fiebre. Josefa me cambió las sábanas y el pijama, mientras yo me resistía con fuerzas de flaqueza. Me aterraba quedarme descubierto. Sospechaba que jamás volvería a correr, que
Gándara, Alejandro: La media distancia. Madrid: Alfaguara, 1990.	Gándara, Alejandro	La media distancia	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Prensa Canaria. Las vocales iniciales en mayúsculas no llevan tilde	El Helmántico estaba plantado contra los tesos pardos y los campos amarillos, a la derecha de la carretera de Zamora. Era una construcción rara en aquel paisaje. Por fuera enseñaba el hormigón deslucido, propio del que tiene clientela asegurada. El club de fútbol había ascendido a Primera División y Salamanca vivía un renacimiento futbolero. A todo ello había contribuido aquel nuevo estadio que, además de campo de fútbol, contaba con pistas de atletismo, lo que no era frecuente ni siquiera en la imaginación de clubs más poderosos. Estaba todavía la palabra «Helmántico», con su eco nigromántico,
Gándara, Alejandro: La media distancia. Madrid: Alfaguara, 1990.	Gándara, Alejandro	La media distancia	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Prensa Canaria. Las vocales iniciales en mayúsculas no llevan tilde	la derecha de la carretera de Zamora. Era una construcción rara en aquel paisaje. Por fuera enseñaba el hormigón deslucido, propio del que tiene clientela asegurada. El club de fútbol había ascendido a Primera División y Salamanca vivía un renacimiento futbolero. A todo ello había contribuido aquel nuevo estadio que, además de campo de fútbol, contaba con pistas de atletismo, lo que no era frecuente ni siquiera en la imaginación de clubs más poderosos. Estaba todavía la palabra «Helmántico», con su eco nigromántico, como señalando a la catedral de un culto recién instaurado. Alrededor, el campo pelado y limpio que rodea las ermitas.
Gándara, Alejandro: La media distancia. Madrid: Alfaguara, 1990.	Gándara, Alejandro	La media distancia	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Prensa Canaria. Las vocales iniciales en mayúsculas no llevan tilde	U. D. Salamanca, Escolapios de Zamora, Agustinos de Valladolid, Universidad de Cáceres, R. C. D. Palencia, Tajamar, Real Madrid y Vallehermoso de Madrid, C. A. U. de Oviedo, tantos otros, y, a lo último, de incógnito, el Ciudad Rodrigo Club de Fútbol.
Goytisolo, Luis: Estela del fuego que se aleja. Barcelona: Anagrama, 1984.	Goytisolo, Luis	Estela del fuego que se aleja	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio de la crítica	un tiempo repartido entre el ambiente silencioso y desangelado de unos grandes almacenes, huyendo del frío gris exterior, y una cervecería llena de putas que parecían sacadas de una obra de Bertolt Brecht. Lo más llamativo del vuelo fue la llegada a Tempelhoff, esa sensación de estar aterrizando en el campo de un estadio de fútbol. Luego la estación de metro señalada, ya en el Berlín-Oriental. La dirección que habían memorizado, la contraseña: Onix. La mujer que les atendía, una especie de anciana secretaria, tardó en comprender que debía decir a alguien, ella sabría a quién, que venían de parte de Onix. Una espera de
Goytisolo, Luis: Estela del fuego que se aleja. Barcelona: Anagrama, 1984.	Goytisolo, Luis	Estela del fuego que se aleja	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio de la crítica	perderse en inútiles consideraciones relativas a la suspensión de pagos, a las causas de esa suspensión, al abuso de confianza de ciertas personas en las que había depositado toda su confianza, etcétera. El mundo de la motocicleta, por ejemplo, que había descubierto la tarde en que Angel le había llevado al fútbol en el asiento trasero. Es fantástico, dijo. Y tú puedes sentirte orgulloso: a sus quince o dieciséis conduce como un verdadero ángel. Te metes por todas partes, aparcas donde te da la gana; en ciudad no hay nada más práctico. Tu hijo ha prometido enseñarme, y tú no debes oponer
Goytisolo, Luis: Estela del fuego que se aleja. Barcelona: Anagrama, 1984.	Goytisolo, Luis	Estela del fuego que se aleja	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio de la crítica	lunar de la tele con mayor entusiasmo que sus nietecitos, dispuestos, por lo visto, a recuperar los años que se han pasado sin tele y así poder irse de este mundo con una idea aún más fantasmagórica de lo que dejan atrás. Pero el espectáculo más curioso es el de cuando retransmiten algún partido de fútbol y los viejos son arrinconados por un público de jóvenes que siguen el encuentro como el desarrollo de un coito del que cada uno se siente protagonista: contraataque bien ligado, penetración profunda y ¡gol! ¡gol! ¡gol!, un gol como un orgasmo que hay que repetir cuantas veces sea posible.
Berlanga, Andrés: La gaznápira. Barcelona: Noguer, 1990.	Berlanga, Andrés	La gaznápira	1984	Primera edición	Ficción	Escrito	Libro	Novela	España				las entradas para los dos, porque Alfonso andaba muy ocupado), lo que no aprendías en aquella clase enorme, como cincuenta escuelas, donde aleccionaban por la tarde con todas las tonterías que pedían para ser periodista. Habías escrito dos reportajes sobre ese juego que andan ahora enseñándose los chicos en las eras, el fútbol, y te los iban a publicar. Siempre has tenido muy claro que querías ser periodista, desde antes de que muriera el Elías. Alfonso creía que era un oficio de golfas o de marimachos; que tú no te enterabas de nada: ni de lo que había detrás de los periódicos, ni de lo que
Berlanga, Andrés: La gaznápira. Barcelona: Noguer, 1990.	Berlanga, Andrés	La gaznápira	1984	Primera edición	Ficción	Escrito	Libro	Novela	España				para encontrarte con las nubes —"en la ciudad nunca se puede saber cuándo va a llover", te has quejado al tío Jotero—; o te quedabas en el Pabellón Deportivo para aprender a patinar sobre hielo; o volvías a los descampados cercanos a la Ciudad Príncipe para arbitrarles algún partidillo de fútbol a los desharrapados con chandal, que contigo congregaban más mirones que nunca; o te afanabas en casa intentando demostrarte que podías llegar a saber  tejer o a pintar al temple el salón de vuestro apartamento. "¡Déjeme, déjeme!, ¿cómo se pone usted a eso?", te
Berlanga, Andrés: La gaznápira. Barcelona: Noguer, 1990.	Berlanga, Andrés	La gaznápira	1984	Primera edición	Ficción	Escrito	Libro	Novela	España				obliga a mantener nuestra empresa en punta: renovación de la tecnología, edición aérea y también de los lunes, incremento en la instalación de emisoras de FM y, a plazo medio condicionado por la luz verde del Gobierno, puesta en marcha de un canal de televisión, potenciación de la tirada de cara a los Mundiales de fútbol e —dijo é con mucho énfasis como si estuvieras ida— incremento de nuestra ya abultada cartera de publicidad, son nuestros objetivos prioritarios. Punto tercero: acabo de leer este informe y obviamente mantengo tesis coincidentes con los criterios explicitados en el mismo por el vicepresidente para España de la Young & Smith. Porque veo que usted..."
Berlanga, Andrés: La gaznápira. Barcelona: Noguer, 1990.	Berlanga, Andrés	La gaznápira	1984	Primera edición	Ficción	Escrito	Libro	Novela	España				Conciso, aséptico, visionándote, concretizándote, marketirizándote, resumirá: "carrera meteórica en nueve años; conocimientos generalistas, del fútbol al cine pasando por la enseñanza; gusto por  las ideas y amor por los hechos (—esa frase no podía a ser de Alfonso—), experiencia contrastada, procedencia de otros campos, idiomas, dotes de mando, sensatez; novedad que venderá por ser la primera mujer que alcanza..." "Sería
Berlanga, Andrés: La gaznápira. Barcelona: Noguer, 1990.	Berlanga, Andrés	La gaznápira	1984	Primera edición	Ficción	Escrito	Libro	Novela	España				ferreterías con dependientes uniformados como camareros, cafeterías como librerías, librerías con tomos en celofán como farmacias, farmacias como jugueterías, el éxito de las guías para viajar, comer y comprar, el fracaso de tantos políticos, la mayor superpoblación de ejecutivos por metro cuadrado, el desinfle de militancias, el fenómeno de que el fútbol siguiera siendo el opio a pesar de que Kubala no sabía por dónde se andaba con la Selección: le sobraban centrocampistas... Y el embajador ya no quiso hablar de otro tema, ni con nadie más, durante toda la velada. Nunca agradecerás lo bastante a don Pedro Escartín su Reglamento Comentado de pastas amarillas que un día se dejaron
«PEDRO SUAREZ BORES». Suárez Bores, Pedro: Historia de las obras públicas. Madrid: RACEFN, 1984.	Suárez Bores, Pedro	Historia de las obras públicas	1984	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Formando la fachada marítima de la populosa barriada del mismo nombre —prácticamente desprovista de jardines y áreas de recreo— la vocación natural de este SECTOR DE POBLE NOU es la deportiva. Con esta finalidad su ZONA DE SERVICIOS se destina, específicamente, a estas instalaciones en variado género: Futbol, atletismo, etc.
«VIVIR SIN CHILE». Revista Hoy. Santiago de Chile: 1983-01-31.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas	soportarnos los unos a los otros. Pero afuera cambió la cosa. Integré un grupo de exiliados que llegó a Francia, en donde un Comité de Solidaridad nos llevó a descansar en una villa destinada a los funcionarios de una línea aérea."Era una comunidad rodeada de árboles, jardines, piscinas, canchas de fútbol y tenis. Todo era casi exagerado. ¿Qué hicimos? Destruimos el paño de las mesas de billar, las bicicletas, los muebles, la biblioteca, los cuadros. Cada día nos fuimos poniendo más exigentes con la comida que era sumamente refinada. Nunca apagamos el fuego en el bosque donde se hacían los asados
«Siete angustiosas horas». Revista Hoy. Santiago de Chile: 1983-01-31.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas	Fútbol con los zapatos rotos
«Siete angustiosas horas». Revista Hoy. Santiago de Chile: 1983-01-31.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas	En HOY Nº 338, sección Deportes, se publica un reportaje titulado "Fútbol con los zapatos rotos", el que contiene una afirmación que es totalmente falsa y que afecta directamente los intereses del Club Deportivo "Unión Santa Cruz", de la ciudad de Santa Cruz, que milita en la Segunda División del Fútbol chileno.
«Siete angustiosas horas». Revista Hoy. Santiago de Chile: 1983-01-31.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas	En HOY Nº 338, sección Deportes, se publica un reportaje titulado "Fútbol con los zapatos rotos", el que contiene una afirmación que es totalmente falsa y que afecta directamente los intereses del Club Deportivo "Unión Santa Cruz", de la ciudad de Santa Cruz, que milita en la Segunda División del Fútbol chileno.
«Siete angustiosas horas». Revista Hoy. Santiago de Chile: 1983-01-31.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas	No me explico cuál es la fuente informativa del señor periodista que se firma A. M. pero, sin duda, no puede ser ningún director o funcionario de la Asociación Central de Fútbol, porque si ésa hubiera sido la fuente, le habrían dado los siguientes antecedentes de nuestro Club:
«Siete angustiosas horas». Revista Hoy. Santiago de Chile: 1983-01-31.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas	2.— U. Santa Cruz no le adeuda ni un solo peso a la Asociación Central de Fútbol ni a ninguna institución financiera.
«Siete angustiosas horas». Revista Hoy. Santiago de Chile: 1983-01-31.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas	Con los antecedentes expuestos anteriormente, ¿puede afirmarse en forma responsable que U. Santa Cruz sea uno de los equipos fijos a ser desafiliados por la Asociación Central de Fútbol?
