BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				al desorden. Recojo esto aquí porque este esfuerzo de reestructuración interna, gran realización administrativa de los años 70 al 72, va a estar acompañada de una fuerte centralización ejecutiva, que va a dejar su huella en los órganos eminentemente técnicos como, sobre todo, lo es la Delegación Nacional de Educación Física y Deportes.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				funciones. Los trámites se centralizaron. Cada Delegación cedió autonomía en favor de un mando más directo de la Secretaría General del Movimiento. En el ámbito de otras Delegaciones, las razones políticas justificaban plenamente este cambio; y en todo caso no nos compete el enjuiciarlo. Con respecto a la Delegación Nacional de Educación Física y Deportes existen notables particularidades.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Como las otras, es una Delegación creada por el Movimiento y en el seno del Movimiento en 1941. Asumió la dirección total del deporte español. Pero la vida y la organización deportivas existían en España con cierta pujanza antes de esta asunción del mando. Había no sólo unas federaciones nacionales, sino un Comité Olímpico Español, que se incorporaba a partir de la anteriormente citada Ley de 1941 a la Delegación Nacional de Educación Física y Deportes. La vida deportiva,
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				la dirección total del deporte español. Pero la vida y la organización deportivas existían en España con cierta pujanza antes de esta asunción del mando. Había no sólo unas federaciones nacionales, sino un Comité Olímpico Español, que se incorporaba a partir de la anteriormente citada Ley de 1941 a la Delegación Nacional de Educación Física y Deportes. La vida deportiva, sobre todo a partir de 1950, incrementa enormemente unas relaciones mundiales, torneos, campeonatos oficiales de todas las modalidades, federaciones internacionales, todos los cuales sustentan en la aceptación de unas estructuras supranacionales. En 1961 la Ley de Educación Física vino a situar en buena postura de maniobrabilidad al organismo rector de
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				La vida deportiva, sobre todo a partir de 1950, incrementa enormemente unas relaciones mundiales, torneos, campeonatos oficiales de todas las modalidades, federaciones internacionales, todos los cuales sustentan en la aceptación de unas estructuras supranacionales. En 1961 la Ley de Educación Física vino a situar en buena postura de maniobrabilidad al organismo rector del deporte español, el cual, manteniendo su dependencia de la Secretaría General del Movimiento, organismo específico de política interior —de encuadramiento político interior—, retenía amplias facultades de resolver la  «personalidad jurídica y capacidad de obra suficiente», «patrimonio separado y presupuesto propio», la «alta dirección de la educación física
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				el cual, manteniendo su dependencia de la Secretaría General del Movimiento, organismo específico de política interior —de encuadramiento político interior—, retenía amplias facultades de resolver la  «personalidad jurídica y capacidad de obra suficiente», «patrimonio separado y presupuesto propio», la «alta dirección de la educación física y el deporte y su representación ante los Organismos oficiales y autoridades» (art. 20, a). Los demás «Organismos del Estado, del Movimiento, Corporaciones públicas, Instituciones oficiales y particulares, colaborarán con la Delegación Nacional de Educación Física y Deportes», especificaba además la Ley (art. 4.º).
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				», la «alta dirección de la educación física y el deporte y su representación ante los Organismos oficiales y autoridades» (art. 20, a). Los demás «Organismos del Estado, del Movimiento, Corporaciones públicas, Instituciones oficiales y particulares, colaborarán con la Delegación Nacional de Educación Física y Deportes», especificaba además la Ley (art. 4.º). Este aspecto de la entrega por parte de la Ley al organismo técnico del deporte y educación física de amplias facultades para el ejercicio de sus funciones responsables, era un paso importante que dotaba de idónea operatividad a esta entidad que debía entender y decidir
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				). Los demás «Organismos del Estado, del Movimiento, Corporaciones públicas, Instituciones oficiales y particulares, colaborarán con la Delegación Nacional de Educación Física y Deportes», especificaba además la Ley (art. 4.º). Este aspecto de la entrega por parte de la Ley al organismo técnico del deporte y educación física de amplias facultades para el ejercicio de sus funciones responsables, era un paso importante que dotaba de idónea operatividad a esta entidad que debía entender y decidir en el desarrollo interno de nuestro deporte y en la participación, cada vez más intensa y necesaria, en la actividad y estructuración del deporte internacional.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				(art. 4.º). Este aspecto de la entrega por parte de la Ley al organismo técnico del deporte y educación física de amplias facultades para el ejercicio de sus funciones responsables, era un paso importante que dotaba de idónea operatividad a esta entidad que debía entender y decidir en el desarrollo interno de nuestro deporte y en la participación, cada vez más intensa y necesaria, en la actividad y estructuración del deporte internacional.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				del deporte y educación física de amplias facultades para el ejercicio de sus funciones responsables, era un paso importante que dotaba de idónea operatividad a esta entidad que debía entender y decidir en el desarrollo interno de nuestro deporte y en la participación, cada vez más intensa y necesaria, en la actividad y estructuración del deporte internacional.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Sin embargo, entre los años 1970 y 72 se asiste a una efectiva recesión en las facultades de la Delegación Nacional de Educación Física y Deportes con la fuerte centralización administrativa aludida. Si en los órganos centrales de la Secretaría General del Movimiento, como es natural, se aprecia un buen conocimiento de las tareas generales que tiene el organismo como entidad política, se desconocen, por el contrario, problemas y urgencias de carácter técnico, que, sobre todo en
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				administrativa aludida. Si en los órganos centrales de la Secretaría General del Movimiento, como es natural, se aprecia un buen conocimiento de las tareas generales que tiene el organismo como entidad política, se desconocen, por el contrario, problemas y urgencias de carácter técnico, que, sobre todo en el ámbito del deporte, tienen características muy particulares. Los Decretos de enero y agosto de 1970 homogeneizaban a todas las Delegaciones Nacionales y así al mismo esquema que configuraban Delegaciones Nacionales, como la de la «Familia», o la de «Provincias», o la de «Acción Política y Participación», todas con importantes y
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				1970 homogeneizaban a todas las Delegaciones Nacionales y así al mismo esquema que configuraban Delegaciones Nacionales, como la de la «Familia», o la de «Provincias», o la de «Acción Política y Participación», todas con importantes y específicas tareas políticas, era sometida la Delegación Nacional de Educación Física y Deportes, cuyo cometido, por su volumen, por su problemática, por su tecnificación y por las características del deporte a nivel nacional y mundial, era radicalmente distinto del de sus Delegaciones hermanas.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				«Familia», o la de «Provincias», o la de «Acción Política y Participación», todas con importantes y específicas tareas políticas, era sometida la Delegación Nacional de Educación Física y Deportes, cuyo cometido, por su volumen, por su problemática, por su tecnificación y por las características del deporte a nivel nacional y mundial, era radicalmente distinto del de sus Delegaciones hermanas.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Hay un hecho que, aunque pudiera parecer simplemente anecdótico, es sin embargo símbolo y a la vez básica realidad de este proceso de centralización y des-especificación del deporte español de los años 70. Por primera vez, y en boca del propio Delegado Nacional de Educación Física y Deportes, Juan GICH, en el otoño de 1970 se escucha, y la reproducen los periódicos, la expresión «Ministro del Deporte» referida al Ministro Secretario General del Movimiento. Esta
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Hay un hecho que, aunque pudiera parecer simplemente anecdótico, es sin embargo símbolo y a la vez básica realidad de este proceso de centralización y des-especificación del deporte español de los años 70. Por primera vez, y en boca del propio Delegado Nacional de Educación Física y Deportes, Juan GICH, en el otoño de 1970 se escucha, y la reproducen los periódicos, la expresión «Ministro del Deporte» referida al Ministro Secretario General del Movimiento. Esta expresión sólo se aplica en el mundo a los dirigentes específicos del deporte que, al frente de un departamento ministerial
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				vez básica realidad de este proceso de centralización y des-especificación del deporte español de los años 70. Por primera vez, y en boca del propio Delegado Nacional de Educación Física y Deportes, Juan GICH, en el otoño de 1970 se escucha, y la reproducen los periódicos, la expresión «Ministro del Deporte» referida al Ministro Secretario General del Movimiento. Esta expresión sólo se aplica en el mundo a los dirigentes específicos del deporte que, al frente de un departamento ministerial, forman parte de su respectivo Gobierno. En España más que ministro del deporte hay un ministro del cual depende el deporte
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				del propio Delegado Nacional de Educación Física y Deportes, Juan GICH, en el otoño de 1970 se escucha, y la reproducen los periódicos, la expresión «Ministro del Deporte» referida al Ministro Secretario General del Movimiento. Esta expresión sólo se aplica en el mundo a los dirigentes específicos del deporte que, al frente de un departamento ministerial, forman parte de su respectivo Gobierno. En España más que ministro del deporte hay un ministro del cual depende el deporte, pero que como tarea propia y denominativa tiene otras  competencias más importantes —al menos en la valoración política— que el deporte.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				los periódicos, la expresión «Ministro del Deporte» referida al Ministro Secretario General del Movimiento. Esta expresión sólo se aplica en el mundo a los dirigentes específicos del deporte que, al frente de un departamento ministerial, forman parte de su respectivo Gobierno. En España más que ministro del deporte hay un ministro del cual depende el deporte, pero que como tarea propia y denominativa tiene otras  competencias más importantes —al menos en la valoración política— que el deporte. Según ello, también podría hablarse de «Ministro de Correos» aplicado al de la Gobernación, de «Ministro de Emigración
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Deporte» referida al Ministro Secretario General del Movimiento. Esta expresión sólo se aplica en el mundo a los dirigentes específicos del deporte que, al frente de un departamento ministerial, forman parte de su respectivo Gobierno. En España más que ministro del deporte hay un ministro del cual depende el deporte, pero que como tarea propia y denominativa tiene otras  competencias más importantes —al menos en la valoración política— que el deporte. Según ello, también podría hablarse de «Ministro de Correos» aplicado al de la Gobernación, de «Ministro de Emigración» aplicado al de Trabajo, hasta más
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				l deporte que, al frente de un departamento ministerial, forman parte de su respectivo Gobierno. En España más que ministro del deporte hay un ministro del cual depende el deporte, pero que como tarea propia y denominativa tiene otras  competencias más importantes —al menos en la valoración política— que el deporte. Según ello, también podría hablarse de «Ministro de Correos» aplicado al de la Gobernación, de «Ministro de Emigración» aplicado al de Trabajo, hasta más de 150 denominaciones ministrables, tantas cuantas direcciones generales existan.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				A partir de 1970, la Delegación Nacional de Educación Física y Deportes pierde gran parte de su personalidad, tanto en su imagen exterior como, sobre todo, en su capacidad operativa. Quizás a ello se pueda achacar fundamentalmente la falta, durante estos últimos años, de progreso interno del deporte y de la educación física. No hay trabajo de estructuración ni planificación. El proceso de
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				A partir de 1970, la Delegación Nacional de Educación Física y Deportes pierde gran parte de su personalidad, tanto en su imagen exterior como, sobre todo, en su capacidad operativa. Quizás a ello se pueda achacar fundamentalmente la falta, durante estos últimos años, de progreso interno del deporte y de la educación física. No hay trabajo de estructuración ni planificación. El proceso de reglamentación a alto nivel (decretos, órdenes) de la Ley de Educación Física, que había tenido buen ritmo en los años anteriores, queda en este período paralizado. Ni una vez en cinco años es convocado el «Consejo
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				. No hay trabajo de estructuración ni planificación. El proceso de reglamentación a alto nivel (decretos, órdenes) de la Ley de Educación Física, que había tenido buen ritmo en los años anteriores, queda en este período paralizado. Ni una vez en cinco años es convocado el «Consejo Nacional de Educación Física y Deportes». Incluso en el seno de la propia Delegación Nacional, la «Comisión Directiva», órgano estatutario que debe reunirse periódicamente y que, presidido por el Delegado Nacional está compuesto principalmente por los directores de los siete órganos centrales (departamentos) y algunos puestos directivos cualificados, no es convocada desde septiembre de 1970
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				era encargo al Gobierno) conjuntamente compuesto por «Educación y Ciencia», y «Secretaría General del Movimiento», debe establecer la reglamentación (nueva titulación, encuadramiento académico, curriculum, etc.) del Instituto Nacional de Educación Física. Como éste es un departamento de la Delegación Nacional de Educación Física y Deportes, los responsables del Instituto propusieron al Delegado Nacional un avance que pudiera servir de texto base, con las modificaciones pertinentes, para que la Comisión interministerial que se hubiere de crear al efecto, redactase el proyecto de Decreto. El Delegado Nacional lo transmitió a la Secretaría General del Movimiento para que ésta
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En este último período que comentamos prosigue el incremento en las estadísticas del deporte federado. Se extiende el número de practicantes; aumentan los triunfos en algunas, modalidades deportivas. No se puede decir, por consiguiente, que el rendimiento deportivo  nacional decrezca. Relativamente, en comparación con los progresos de otros países puede juzgarse que en los resultados se alternan la de cal y la de arena. Entre
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				pelota-aficionados, tiro de pichón, hockey de patines, billar, sambo... o las actuaciones personales de Mariano Haro dentro del atletismo, el Subcampeonato del Eurobasket-73, la medalla de oro para Ojeda en los Campeonatos de Europa de Judo... Otros interesantes triunfos, como campeones mundiales del C.I.S.M. (Consejo Internacional del Deporte Militar), los beneméritos vencedores de los Juegos Mundiales del I.S.O.D. (Minusválidos), los campeones mundiales de Salvamento Acuático, etc., tienen una significación menos llamativa por su más restringida participación internacional o su característica sectorial.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Por el contrario, los resultados de algunos deportes, como por ejemplo, la natación, de gran importancia por su amplia representatividad deportiva, no alcanzan en este período los cotos de los precedentes.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				de instalaciones deportivas de toda clase de promotores continúa a partir de 1970 a un ritmo parecido, incluso incrementado en proporción al aumento de ingresos, al de los años anteriores. Ésta continúa siendo una labor importante, no suficientemente conocida por el aficionado, y que está en la base de toda práctica y desarrollo del deporte futuro.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En 1971 en Barcelona, y en 1973 en Madrid continúan celebrándose las Bienales «El deporte en las Bellas Artes», con éxito creciente de participación internacional.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En resumen, el deporte en cuanto a participación continúa en el franco progreso iniciado, sobre todo, a partir de la Ley de Educación Física. Entusiastas e incansables directivos a nivel de clubs modestos, de técnicos elementales y animadores, despliegan una amplia labor sobre la que se sustenta el verdadero deporte, que como parte de la vida del pueblo, con unas
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En resumen, el deporte en cuanto a participación continúa en el franco progreso iniciado, sobre todo, a partir de la Ley de Educación Física. Entusiastas e incansables directivos a nivel de clubs modestos, de técnicos elementales y animadores, despliegan una amplia labor sobre la que se sustenta el verdadero deporte, que como parte de la vida del pueblo, con unas u otras estructuras está llamado a crecer y vivir. En cuanto a estructuración y planificación, el lenguaje de los hechos, o mejor su ausencia, indica una paralización. Y en época de tan intensa velocidad de progreso, ello puede significar un retroceso.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				la educación física continúa de forma anárquica. El intrusismo subsiste, a pesar de  los esfuerzos del Colegio Oficial de Profesores de Educación Física por contenerlo. No ha salido a estas alturas —marzo de 1975— el Estatuto Profesional de la Educación Física que ya en 1965 fue presentado a la Delegación Nacional de Educación Física y Deportes, por el pleno del Consejo Nacional de Educación Física y Deportes. Por el pleno de 1968 volvió a ser oficialmente requerida con urgencia la promulgación de dicho Estatuto. La persistencia de la ya casi endémica atomización de responsables de la educación física en la década de los setenta parece que impide todo progreso en esta línea
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				los esfuerzos del Colegio Oficial de Profesores de Educación Física por contenerlo. No ha salido a estas alturas —marzo de 1975— el Estatuto Profesional de la Educación Física que ya en 1965 fue presentado a la Delegación Nacional de Educación Física y Deportes, por el pleno del Consejo Nacional de Educación Física y Deportes. Por el pleno de 1968 volvió a ser oficialmente requerida con urgencia la promulgación de dicho Estatuto. La persistencia de la ya casi endémica atomización de responsables de la educación física en la década de los setenta parece que impide todo progreso en esta línea. El ejercicio profesional (designación, regulación, inspección... ) de
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				la Ley de Educación Física, después de la creación del INEF, después de la Ley General de Educación!— por el departamento de formación de la Delegación Nacional de la Juventud en los varones y de la Sección Femenina en las niñas. Nada tiene que ver en ello la Delegación Nacional de Educación Física y Deportes.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				El Ministerio de Educación y Ciencia sigue en su postura de inhibición con respecto a la educación física. De varios organismos del Movimiento han surgido últimamente protestas por ello. Así el propio Delegado Nacional de Educación Física y Deportes, Juan GICH, lamentaba en 1974 que el Ministro de Educación sólo hubiese asignado cien millones de pesetas para la educación física. En diciembre de 1974, el jefe de la Sección Nacional de Actividades Deportivas de la Delegación Nacional de la Juventud, Matías RUBIO se quejaba públicamente de esa inhibición del Ministerio de Educación con respecto a
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				pesetas para la educación física. En diciembre de 1974, el jefe de la Sección Nacional de Actividades Deportivas de la Delegación Nacional de la Juventud, Matías RUBIO se quejaba públicamente de esa inhibición del Ministerio de Educación con respecto a la educación física. En marzo de 1975 hacía lo mismo el Presidente de la Federación del Deporte Universitario, Claro SÁNCHEZ MAYORAL. Pero recordemos, para ser justos, la gran oportunidad que se había perdido, en 1965, en el pleno del Consejo Nacional de Educación Física y Deportes, anteriormente citado, para haber implicado al Ministerio de Educación a la responsabilidad activa en la educación física por medio de la inspección
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				inhibición del Ministerio de Educación con respecto a la educación física. En marzo de 1975 hacía lo mismo el Presidente de la Federación del Deporte Universitario, Claro SÁNCHEZ MAYORAL. Pero recordemos, para ser justos, la gran oportunidad que se había perdido, en 1965, en el pleno del Consejo Nacional de Educación Física y Deportes, anteriormente citado, para haber implicado al Ministerio de Educación a la responsabilidad activa en la educación física por medio de la inspección.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				De las estructuras vigentes en una u otra época se han derivado las eficiencias y las ineficiencias, los triunfos o los fracasos, que han sorprendido a unos y a otros, dirigentes y dirigidos, con valía o sin ella, en medio de la fatalidad de su propio ciclo de pervivencia. A la estructura del deporte español creo que hay que achacarle, principalmente, sus glorias y sus fracasos.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				El Decreto constitutivo de la Delegación Nacional de Deportes, de 22 de febrero de 1941, antes comentado, y la legislación más dispersa que responsabilizaba también del deporte y la educación física a otros organismos del Movimiento, fueron el punto de arranque y el poderoso instrumento que iba a hacer posible un desarrollo y una robustez a lo largo de muchos años. A
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				El Decreto constitutivo de la Delegación Nacional de Deportes, de 22 de febrero de 1941, antes comentado, y la legislación más dispersa que responsabilizaba también del deporte y la educación física a otros organismos del Movimiento, fueron el punto de arranque y el poderoso instrumento que iba a hacer posible un desarrollo y una robustez a lo largo de muchos años. A unas organizaciones jóvenes se encargaba, en una época difícil, una tarea ardua para la que eran menester ímpetu y generosidad
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				arranque y el poderoso instrumento que iba a hacer posible un desarrollo y una robustez a lo largo de muchos años. A unas organizaciones jóvenes se encargaba, en una época difícil, una tarea ardua para la que eran menester ímpetu y generosidad. No es aventurado suponer que la tarea de la estructuración, expansión del deporte y la organización de la educación física habrían fracasado probablemente en aquellas décadas si hubiesen sido asignadas a otras entidades. Sólo la fuerza, la convicción y, casi diríamos, la mística de aquellos jóvenes cuadros de responsables pudieron arrastrar a juventudes tan alejadas del deporte y de la educación física. En España eran conocidos a
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				suponer que la tarea de la estructuración, expansión del deporte y la organización de la educación física habrían fracasado probablemente en aquellas décadas si hubiesen sido asignadas a otras entidades. Sólo la fuerza, la convicción y, casi diríamos, la mística de aquellos jóvenes cuadros de responsables pudieron arrastrar a juventudes tan alejadas del deporte y de la educación física. En España eran conocidos a nivel popular unos pocos deportes, más ya como espectáculo que como práctica masiva; así el fútbol, ciclismo, boxeo... Otros, eran practicados por minorías en cotos sociales, así la hípica, el tenis, el golf, la vela. El atletismo,
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				la educación física habrían fracasado probablemente en aquellas décadas si hubiesen sido asignadas a otras entidades. Sólo la fuerza, la convicción y, casi diríamos, la mística de aquellos jóvenes cuadros de responsables pudieron arrastrar a juventudes tan alejadas del deporte y de la educación física. En España eran conocidos a nivel popular unos pocos deportes, más ya como espectáculo que como práctica masiva; así el fútbol, ciclismo, boxeo... Otros, eran practicados por minorías en cotos sociales, así la hípica, el tenis, el golf, la vela. El atletismo, la natación, la gimnástica, se habían iniciado en núcleos más bien de ambiente universitario
