BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«CICLISMO». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	BALONCESTO
«MASSENBURG Y BANNISTER, 4 PARTIDOS». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	MADRID.– El Comité de Competición de la Federación Española de Baloncesto ha sancionado con cuatro partidos de suspensión y una multa de 150.000 pesetas a los jugadores Tony Massenburg (Barcelona) y Ken Bannister (Taugrés) por su descalificación en el encuentro disputado entre ambos equipos correspondiente a la final de la pasada Copa del Rey. / EFE
«BREVES DE CULTURA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Versión realizada sobre texto plano	BURGOS.– La soprano Montserrat Caballé actuará en Burgos el próximo 7 de abril y parte de los ingresos por esta actuación irán destinado a las obras de restauración de la catedral de esta ciudad. La idea de la actuación surgió del equipo de baloncesto de la ciudad, que contactó con la soprano. Según fuentes de los organizadores, Montserrat Caballé accedió a actuar en Burgos y además a que parte de lo que debería cobrar por cantar se destine a las obras de restauración de la catedral burgalesa. La cantidad que cederá la soprano podría ascender a seis millones de pesetas.
«BALONCESTO: Maljkovic renueva por el Limoges y se aparta del Real Madrid». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	BALONCESTO: Maljkovic renueva por el Limoges y se aparta del Real Madrid
«BALONCESTO: Maljkovic renueva por el Limoges y se aparta del Real Madrid». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	BALONCESTO
«FERNANDO MARTÍN YA TIENE MUSEO». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	El alcalde de Madrid, Alvarez del Manzano, inauguró ayer el Museo de Fernando Martín, situado en el polideportivo municipal Dehesa de la Villa, como homenaje a la memoria de este jugador de baloncesto fallecido en accidente de tráfico. El museo tiene carácter permanente y en su interior se resume la historia deportiva de este jugador, desde sus comienzos en la natación hasta su paso por la NBA y los equipos madrileños del Estudiantes y del Real Madrid, así como por la selección española de baloncesto. El recuerdo de este
«FERNANDO MARTÍN YA TIENE MUSEO». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	memoria de este jugador de baloncesto fallecido en accidente de tráfico. El museo tiene carácter permanente y en su interior se resume la historia deportiva de este jugador, desde sus comienzos en la natación hasta su paso por la NBA y los equipos madrileños del Estudiantes y del Real Madrid, así como por la selección española de baloncesto. El recuerdo de este jugador se realiza a través de sus trofeos, su ropa deportiva, cartas, recortes de periódicos y fotografías, que muestran el éxito y los triunfos del deportista.
«Barcelona - Milan: Anécdotas y cifras en torno a las vísperas del partido». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	Audiencia. El rey Juan Carlos recibirá el próximo viernes al Barcelona, en el Palacete Albéniz de la Ciudad Condal, en una audiencia a la que también asistirá la sección de balonmano. El equipo de baloncesto, que también estaba incluido en el acto, no acudirá porque debe jugar ese día el primer partido de la final de la Liga ACB.
«BREVES de Deportes». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	España gana el Torneo de Madrid de baloncesto
«BREVES de Deportes». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	MADRID.– La selección española de baloncesto femenino ganó ayer el Torneo de Madrid al imponerse a Francia en el partido decisivo por 67-51. El técnico galo, Paul Besson, sufrió una angina de pecho y tuvo que ser hospitalizado. / EFE
«El factor Galilea». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	Liga de Baloncesto: Apoyo Barcelona 76 -Joventut 66: El factor Galilea
«RESULTADOS deportivos». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	BALONCESTO
«BREVES de Deportes». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	La crisis del baloncesto, en la Fundación Ferrándiz
«BREVES de Deportes». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	MADRID.– La Fundación Pedro Ferrándiz organizará tres mesas redondas a partir del 12 de septiembre para analizar el momento actual del baloncesto español y sus posibles soluciones, tras el mal resultado cosechado por la selección nacional en el recientemente disputado Campeonato del Mundo. / EFE
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Y decíamos ayer... «Vender no es enterrar», se titulaba hace siete días esta columna. Para resumir, se instaba en ella al presidente del Real Madrid a no dejar deteriorarse más la sección de baloncesto si no quería que se vaciase tan brutalmente de todos sus activos humanos que, cuando termine la temporada, a nadie le pueda interesar ya rescatarla (para entendernos, «comprarla», aunque técnicamente la fórmula sería sin duda más suave: «autonomía», «sociedad deportiva participada por el Real Madrid»
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Intentemos enfriar el debate, ver qué pasa y qué puede pasar. El momento es grave y no se puede despachar con desmentidos rituales. Una eventual desaparición del Madrid sería el último clavo en el ataúd de nuestro baloncesto.
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Ha habido ya conversaciones reales para «reubicar» el baloncesto en otro organismo autónomo, que liberara al club de fútbol de la «pesada carga» de la sección de baloncesto, ritualmente agujereada como una muñeca vudú, por los directivos futbolísticos próximos a Lorenzo Sanz, como fuente de todos los males. Los contactos con Guimaraes no han prosperado (¿aún?), pero
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Ha habido ya conversaciones reales para «reubicar» el baloncesto en otro organismo autónomo, que liberara al club de fútbol de la «pesada carga» de la sección de baloncesto, ritualmente agujereada como una muñeca vudú, por los directivos futbolísticos próximos a Lorenzo Sanz, como fuente de todos los males. Los contactos con Guimaraes no han prosperado (¿aún?), pero han existido, sin el menor asomo de duda. Y punto.
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	para un solo año, y nada más, a la espera de que el golito entre (en Lisboa, para empezar...), de que los acreedores no ejecuten las deudas, de que se convoquen elecciones con ¿cuáles? candidatos, de que el vencedor pida o no pida a la asamblea la cabeza del baloncesto sobre una bandeja de plata... En fin: que no se hacen planes de futuro porque el presente acucia, ¡vaya si acucia!
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	En este marco hay que enmarcar sendas conversaciones de este cronista, los últimos días, con dos dirigentes blancos muy representativos, a los que en aras de la confidencialidad llamaremos «Don Fútbol» y «Don Baloncesto». De esos intercambios nacen, más que claridades, más sombras y dudas.
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Fútbol: «El baloncesto pierde este año 755 millones».
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Baloncesto: «Esa cifra es totalmente falsa. No se computan adecuadamente al baloncesto los 500 millones anuales que da Infosa para esa sección, y se sustraen indebidamente partidas de ingresos del baloncesto afirmando que deben restarse de lo que paga Infosa. Es injustificable que no se apliquen al baloncesto los 1.600 millones que
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Baloncesto: «Esa cifra es totalmente falsa. No se computan adecuadamente al baloncesto los 500 millones anuales que da Infosa para esa sección, y se sustraen indebidamente partidas de ingresos del baloncesto afirmando que deben restarse de lo que paga Infosa. Es injustificable que no se apliquen al baloncesto los 1.600 millones que se han recibido por renunciar a construir el pabellón nuevo, de baloncesto, en
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Baloncesto: «Esa cifra es totalmente falsa. No se computan adecuadamente al baloncesto los 500 millones anuales que da Infosa para esa sección, y se sustraen indebidamente partidas de ingresos del baloncesto afirmando que deben restarse de lo que paga Infosa. Es injustificable que no se apliquen al baloncesto los 1.600 millones que se han recibido por renunciar a construir el pabellón nuevo, de baloncesto, en la Ciudad Deportiva. Las pérdidas reales actuales son de 200 millones».
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Baloncesto: «Esa cifra es totalmente falsa. No se computan adecuadamente al baloncesto los 500 millones anuales que da Infosa para esa sección, y se sustraen indebidamente partidas de ingresos del baloncesto afirmando que deben restarse de lo que paga Infosa. Es injustificable que no se apliquen al baloncesto los 1.600 millones que se han recibido por renunciar a construir el pabellón nuevo, de baloncesto, en la Ciudad Deportiva. Las pérdidas reales actuales son de 200 millones».
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	al baloncesto los 500 millones anuales que da Infosa para esa sección, y se sustraen indebidamente partidas de ingresos del baloncesto afirmando que deben restarse de lo que paga Infosa. Es injustificable que no se apliquen al baloncesto los 1.600 millones que se han recibido por renunciar a construir el pabellón nuevo, de baloncesto, en la Ciudad Deportiva. Las pérdidas reales actuales son de 200 millones».
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Baloncesto: «Un largo informe del equipo de Mariano Jaquotot detallaba hace ya tiempo la operación de autonomía del baloncesto, con el club, socios individuales y grupos de inversores como accionistas, y es perfectamente viable ahora mismo».
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Baloncesto: «Un largo informe del equipo de Mariano Jaquotot detallaba hace ya tiempo la operación de autonomía del baloncesto, con el club, socios individuales y grupos de inversores como accionistas, y es perfectamente viable ahora mismo».
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Don Baloncesto: «Con 200 millones anuales del club nos bastaba, desde luego».
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	¿Qué quiere decir todo ello? Que entre los que representan las esencias del fútbol y los que dicen defender al baloncesto en las más altas esferas del club la desconexión es tan patente como desoladora: un botón de muestra de la descomposición blanca. Que no se entiende bien el afán del ala futbolera por proclamar que el baloncesto es inviable para cualquiera: ¿qué se quiere, desalentar a todo el mundo, no encontrar salida
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	ello? Que entre los que representan las esencias del fútbol y los que dicen defender al baloncesto en las más altas esferas del club la desconexión es tan patente como desoladora: un botón de muestra de la descomposición blanca. Que no se entiende bien el afán del ala futbolera por proclamar que el baloncesto es inviable para cualquiera: ¿qué se quiere, desalentar a todo el mundo, no encontrar salida? ¿O es que en el fondo se quiere seguir como hasta ahora, con el «cáncer» dentro?
«Fin de semana». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Baloncesto
«El Barcelona rentabilizó la cómoda ventaja que logró en un primer tiempo en el que fue muy superior». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	BALONCESTO: BARCELONA 79-ESTUDIANTES 74.
«LIGA DE BALONCESTO.». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	LIGA DE BALONCESTO.
«LIGA DE BALONCESTO.». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	LIGA DE BALONCESTO.
«LIGA DE BALONCESTO.». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994	Murcia 88 Pamesa 81. El mayor equilibrio de juego del Club Baloncesto Murcia y su gran defensa, que agotó en numerosos ataques el tiempo de posesión del Pamesa Valencia, fueron determinantes para que el equipo que dirige José María Oleart derrotara finalmente a su rival.
«RIDÍCULO Y CUARTA DERROTA DEL REAL MADRID». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	LIGA DE BALONCESTO: CUARTA DERROTA DEL REAL MADRID
«El club quiere construir otro centro comercial como el del Bernabéu». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	La última vez que el Real Madrid intentó revitalizar su Ciudad Deportiva del paseo de la Castellana fue hace cuatro o cinco años con Agustín Rodríguez Sahagún en la Alcaldía, cuando el club blanco presentó una maqueta de un polideportivo circular para baloncesto en el que se iban a invertir unos 3.000 millones de pesetas.
«Segunda derrota del Barcelona». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Baloncesto. Liga ACB. BARCELONA 72 – TDK MANRESA 75
«El campeón sucumbió ante el Baloncesto León en un segundo tiempo patético». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Baloncesto. Liga ACB. REAL MADRID 55 – BALONCESTO LEON 63
«El campeón sucumbió ante el Baloncesto León en un segundo tiempo patético». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Baloncesto. Liga ACB. REAL MADRID 55 – BALONCESTO LEON 63
«El campeón sucumbió ante el Baloncesto León en un segundo tiempo patético». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	El campeón sucumbió ante el Baloncesto León en un segundo tiempo patético
«El campeón sucumbió ante el Baloncesto León en un segundo tiempo patético». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	BALONCESTO LEÓN 63
«El campeón sucumbió ante el Baloncesto León en un segundo tiempo patético». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	BALONCESTO LEÓN
«Sobrevivió a un agónico encuentro y derrotó al Amway Zaragoza». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Baloncesto. Liga ACB. ESTUDIANTES 87 – AMWAY ZARAGOZA 85
«Sobrevivió a un agónico encuentro y derrotó al Amway Zaragoza». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Zaragoza ha reunido en su equipo de baloncesto a jugadores del pasado (Romay, Bannister, los hermanos Arcega...), del presente (Alberto Angulo, Toolson, Turner...) y del futuro (Lucio Angulo, Zubizarreta...). Esta extraña mezcla ha resultado explosiva en ataque (con 894 puntos, es el equipo que más puntos ha logrado hasta
«Sobrevivió a un agónico encuentro y derrotó al Amway Zaragoza». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	de los jugadores madrileños, que creyeron ver una reedición de viejas pesadillas (el martes pasado cayeron ante el Pamesa después de ir ganando por dieciocho). Pero ayer tuvieron suerte, Arcega falló el triple y Estudiantes escapó a su crisis en una jornada en la que las derrotas de los otros «grandes» del baloncesto español lograron maquillar una de sus peores rachas de juego (los líderes de la ACB, el Barcelona y el Unicaja, sólo suman tres victorias más que los madrileños, que ha perdido cinco de sus diez encuentros).
«El Joventut cayó en Málaga». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Baloncesto. Liga ACB. Otros resultados décima jornada
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	DOS monumentos vivientes del baloncesto europeo, Cesare Rubini y Pedro Ferrándiz, escuchaban la otra noche con evidente escepticismo el encendido alegato por una gran Liga europea, cerrada como la NBA y sin participación de sus miembros en ligas nacionales, que hacía otro importante personaje de una generación más joven, el ex seleccionador francés Pierre Dao. Eso ya lo intentó hace un par
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	El diálogo, que acabó siendo de sordos, planteaba bien la situación del baloncesto continental: rotos los sueños de una gran competición continental, nos hemos replegado a ese sucedáneo que tenemos, con sus próximas modificaciones pero sin romper la doble pertenencia a esa Liga y a las nacionales, con unos calendarios imposibles, una aficiones desconcertadas y, sobre todo, aburridas: a las cifras de espectadores por partido
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Si uno confía en algo para romper el inmovilismo miedoso del baloncesto europeo, es paradójicamente en la depredadora NBA, a punto de agregar dos equipos canadienses a los 27 existentes y necesitada de talento donde sea. Cuando, la semana pasada, Pete Babcock, el secretario técnico de los Atlanta Hawks, explicaba el fichaje del ruso Serguei Bazarevich, avisaba que tras él vendrían más: «
«HASTA LA COCINA». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Para tirar del baloncesto hay que hacerlo desde arriba, desde la gran competición-escaparate, que no tiene por qué ser tumba de las otras competiciones (las universidades han crecido a ritmo NBA). No lo queríamos entender, buscábamos abstrusas fórmulas mixtas. Pero pronto sabremos que a la fuerza ahorcan.
«El elevado precio de una simple amenaza». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Zeljko Obradovic tiene el suficiente orgullo como para despreciar las lágrimas. En Belgrado, todos dudaban de él. Pero hizo campeón de Europa al Partizán, en el último triunfo heroico del baloncesto serbio (Estambul, 1992). El Joventut no dudó en ponerse en manos de su tierno verdugo —sólo tenía 33 años—, y Badalona obtuvo en ese acto de fe su mayor recompensa: el título que le acreditó en Tel Aviv como el mejor equipo del continente.
«BALONCESTO / NBA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Baloncesto NBA: Joe Dumars conduce al triunfo a los Pistons con diez triples
«BALONCESTO / NBA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	BALONCESTO / NBA
«La joven selección de Lolo Sáinz pasó por numerosas alternativas antes de lograr el triunfo». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Baloncesto: REPUBLICA CHECA 78 ESPAÑA 80, España confirma su clasificación para el campeonato Europeo
«RESULTADOS DEPORTIVOS». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	BALONCESTO
«EL REAL MADRID JUEGA CONTRA EL VALVI». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	MADRID.— El Real Madrid de baloncesto se enfrenta al Valvi Girona hoy en el Palacio de los Deportes (12.30 horas) después del «robo» sufrido en Atenas ante el Olympiakos. El actual líder de la Liga ACB es favorito para la victoria. El TDK recibirá al Barcelona (12.30, La 2). Los de Manresa son los
«Cvjeticanin y Kotnik no fueron suficientes». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	LIGA DE BALONCESTO: ESTUDIANTES 82 ARGAL HUESCA 75
«Dallas, el favorito, y Buffalo, que perdió las tres últimas ediciones, repiten la final del año pasado». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	Georgia Dome Stadium acogerá a los 71.500 privilegiados espectadores que consiguieron hace cerca de un año su entrada para el encuentro. Esta tarde se llegarán a pagar 900.000 pesetas en la reventa por una entrada de lujo. El Dome, una construcción cerrada inaugurada hace año y medio, recibirá dentro de dos años las competiciones olímpicas de baloncesto y gimnasia. En las seis horas que permanecerán en el estadio, los asistentes se comerán cerca de dos kilos de hamburguesas, perritos y otras chucherías, y más de tres litros de refresco o cerveza. Todo acaba en 30 toneladas de papel y plástico que se reciclan.
«RESULTADOS DEPORTIVOS». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	BALONCESTO
